정류소ID,모바일ID,정류소명,영문명,시_도,구_군,동,X좌표,Y좌표,경유노선수,경유노선
7011006400,2038,상공회의소앞,Chamber of Commerce and Industry,대구광역시,동구,신천3동,12837.5149,3552.305147,2,"814, 수성4"
7011006500,461,동부소방서건너,Dongbu Fire Station,대구광역시,동구,신천4동,12837.54404,3552.510144,5,"399, 814, 8140, 818, 수성4"
7011006600,471,동부소방서앞,Dongbu Fire Station,대구광역시,동구,신천3동,12837.52,3552.5134,2,"814, 수성4"
7011006700,9060,동대구역,Dongdaegu Station,대구광역시,동구,신암3동,12837.61967,3552.7635,14,"156, 413, 524, 708, 805, 814, 8140, 818, 937, 동구1, 동구1-1, 북구3, 수성4, 순환2-1"
7011006800,9061,동대구역건너,Dongdaegu Station,대구광역시,동구,신암3동,12837.61251,3552.716977,13,"156, 413, 524, 708, 805, 814, 818, 937, 동구1, 동구1-1, 북구3, 수성4, 순환2"
7011006900,2045,동대구맨션,Dongdaegu Mansion,대구광역시,동구,신암4동,12837.54129,3552.91475,7,"156, 401, 524, 708, 937, 수성4, 순환2-1"
7011007000,1989,복음간호학원,Bokum Nursing Academy,대구광역시,동구,신암3동,12837.5221,3552.8873,2,"401, 팔공2"
7011007100,2046,파티마병원건너2,Fatima hospital,대구광역시,동구,신암4동,12837.4974,3552.9591,7,"413, 805, 814, 818, 동구1, 동구1-1, 북구3"
7011007200,2094,KT동대구지사앞,KT Dongdaegu District Office,대구광역시,동구,신암4동,12837.5839,3553.075,11,"618, 805, 808, 814, 818, 980, 동구1, 동구1-1, 동구3, 북구3, 팔공1"
7011007300,9201,KT동대구지사건너,KT Dongdaegu District Office,대구광역시,동구,신암4동,12837.5681,3553.078039,13,"413, 618, 805, 808, 814, 818, 980, 동구1, 동구1-1, 동구3, 북구3, 팔공1, 팔공2"
7011007400,185,큰고개1,Keungogae,대구광역시,동구,신암4동,12837.7975,3553.1372,11,"618, 805, 808, 814, 818, 980, 동구1, 동구1-1, 동구3, 북구3, 팔공1"
7011007500,183,큰고개2,Keungogae,대구광역시,동구,신암4동,12837.7914,3553.1406,12,"618, 805, 808, 814, 818, 980, 동구1, 동구1-1, 동구3, 북구3, 팔공1, 팔공2"
7011007600,186,동구청역(4번출구),Dong District Office Station,대구광역시,동구,신암4동,12837.9395,3553.0807,2,"101, 401"
7011007700,187,동구청역(3번출구),Dong District Office Station,대구광역시,동구,신암4동,12837.9517,3553.0773,3,"101-1, 401, 팔공2"
7011007800,9197,산림조합중앙회건너,Forestry Cooperatives Federation,대구광역시,동구,신암4동,12837.81315,3552.927733,2,"101, 401"
7011007900,9199,산림조합중앙회앞,Forestry Cooperatives Federation,대구광역시,동구,신암4동,12837.84586,3552.94793,3,"101-1, 401, 팔공2"
7011008000,9198,동대구역지하도1,Dongdaegu Station Underpass,대구광역시,동구,신암4동,12837.68209,3552.836726,3,"101, 401, 급행1"
7011008100,9058,동대구역지하도2,Dongdaegu Station Underpass,대구광역시,동구,신암4동,12837.74288,3552.842706,4,"101-1, 401, 급행1, 팔공2"
7011008200,5047,큰고개오거리1,Keungogae (5) Junction,대구광역시,동구,신암5동,12837.941,3553.1776,3,"323-1, 836, 순환3-1"
7011008300,193,큰고개오거리2,Keungogae (5) Junction,대구광역시,동구,신암4동,12837.9089,3553.1879,3,"323, 836, 순환3"
7011008400,5048,신성초등학교앞,Sinseong Elementary School,대구광역시,동구,신암5동,12837.7335,3553.3318,3,"323-1, 836, 순환3-1"
7011008500,192,신성초등학교건너,Sinseong Elementary School,대구광역시,동구,신암4동,12837.6907,3553.3539,3,"323, 836, 순환3"
7011008600,194,신암보성아파트건너,Sinam Boseong Apts,대구광역시,동구,신암4동,12837.5015,3553.252,1,413
7011008800,2052,농협중앙회건너,Nonghyup,대구광역시,동구,신암2동,12836.4752,3552.6708,13,"156, 306, 401, 403, 524, 618, 650, 708, 808, 980, 동구3, 북구2, 팔공1"
7011008900,2051,강남약국앞1,Gangnam Pharmacy,대구광역시,동구,신암2동,12836.6206,3552.7622,10,"156, 306, 401, 403, 524, 650, 808, 급행1, 북구2, 팔공1"
7011009000,2050,강남약국앞2,Gangnam Pharmacy,대구광역시,동구,신암2동,12836.683,3552.823,4,"618, 708, 980, 동구3"
7011009100,544,동신초등학교앞,Dongsin Elementary School,대구광역시,동구,신암2동,12836.93399,3552.688734,2,"410, 동구2"
7011009200,2055,동신초등학교건너,Dongsin Elementary School,대구광역시,동구,신암3동,12836.9206,3552.7328,3,"410-1, 650, 동구2"
7011009300,2053,공고네거리2,Gonggo Junction,대구광역시,동구,신암3동,12836.95671,3552.884441,6,"618, 650, 708, 808, 980, 동구3"
7011009400,536,공고네거리1,Gonggo Junction,대구광역시,동구,신암1동,12836.95831,3552.896442,11,"156, 401, 524, 618, 708, 808, 937, 980, 동구3, 순환2-1, 팔공1"
7011009500,9062,대구동부고용복지플러스센터,The East Employment Welfare Plus Center,대구광역시,동구,신암3동,12837.02765,3552.898599,6,"156, 401, 524, 937, 순환2, 팔공1"
7011009600,535,평화시장(닭똥집골목)건너,Pyeonghwa Market(Dakttongjip Golmok),대구광역시,동구,신암3동,12837.24,3552.9493,6,"618, 708, 808, 980, 급행1, 동구3"
7011009700,2092,평화시장(닭똥집골목)앞,Pyeonghwa Market(Dakttongjip Golmok),대구광역시,동구,신암1동,12837.287,3552.9688,12,"156, 401, 524, 618, 708, 808, 937, 980, 급행1, 동구3, 순환2-1, 팔공1"
7011009800,2093,파티마병원건너1,Fatima hospital,대구광역시,동구,신암3동,12837.3558,3552.9766,6,"156, 401, 524, 937, 순환2, 팔공1"
7011009900,320,경진초등학교앞,Kyungjin Elementary School,대구광역시,북구,복현1동,12837.16284,3553.440437,5,"410, 503, 937, 동구2, 북구2"
7011010000,319,경진초등학교건너,Kyungjin Elementary School,대구광역시,동구,신암1동,12837.14552,3553.423186,5,"410-1, 503, 937, 동구2, 북구2"
7011010100,318,경대아파트건너,Kyungdae Apts,대구광역시,북구,복현1동,12837.0493,3553.3629,5,"410, 503, 937, 동구2, 북구2"
7011010200,317,경대아파트앞,Kyungdae Apts,대구광역시,동구,신암1동,12837.0323,3553.3425,5,"410-1, 503, 937, 동구2, 북구2"
7011010300,315,경북대학교정문건너,Kyungpook National University Main Gate,대구광역시,동구,신암1동,12836.8698,3553.0991,5,"410-1, 503, 937, 동구2, 북구2"
7011010400,316,경북대학교정문앞,Kyungpook National University Main Gate,대구광역시,북구,대현1동,12836.8011,3553.0418,5,"410, 503, 937, 동구2, 북구2"
7011010500,537,신암초등학교건너,Sinam Elementary School,대구광역시,동구,신암1동,12836.7441,3552.9556,5,"410-1, 503, 937, 동구2, 북구2"
7011010600,9057,동구청건너,Dong District Office,대구광역시,동구,효목1동,12838.08744,3553.145939,17,"101-1, 323, 401, 618, 805, 808, 814, 818, 836, 980, 급행1, 동구1, 동구1-1, 동구3, 북구3, 팔공1, 팔공2"
7011010700,2091,동구청앞,Dong District Office,대구광역시,동구,신암5동,12838.0753,3553.1555,17,"101, 323-1, 401, 618, 805, 808, 814, 818, 836, 980, 급행1, 동구1, 동구1-1, 동구3, 북구3, 팔공1, 팔공2"
7011010900,182,아양교역(2번출구),Ayanggyo Station,대구광역시,동구,효목1동,12838.3926,3553.2259,17,"101-1, 323, 401, 618, 805, 808, 814, 818, 836, 980, 급행1, 동구1, 동구1-1, 동구3, 북구3, 팔공1, 팔공2"
7011011000,2090,아양교역(1번출구),Ayanggyo Station,대구광역시,동구,신암5동,12838.3693,3553.226,18,"101, 323-1, 401, 4010, 618, 805, 808, 814, 818, 836, 980, 급행1, 동구1, 동구1-1, 동구3, 북구3, 팔공1, 팔공2"
7011011100,5143,동촌강나루아파트건너,Dongchon Gangnaru Apts,대구광역시,동구,효목1동,12838.4945,3553.1878,4,"323, 808, 814, 북구3"
7011011200,5052,동촌강나루아파트앞,Dongchon Gangnaru Apts,대구광역시,동구,효목1동,12838.5162,3553.17,4,"323-1, 808, 814, 북구3"
7011011300,176,효동초등학교건너,Hyodong Elementary School,대구광역시,동구,효목1동,12838.6444,3552.9961,4,"323, 808, 814, 북구3"
7011011400,5147,효동초등학교앞,Hyodong Elementary School,대구광역시,동구,효목1동,12838.6566,3552.9865,4,"323-1, 808, 814, 북구3"
7011011500,5144,대구일마이스터고교건너,Daegu il Meister high school,대구광역시,동구,효목1동,12838.8352,3552.8575,4,"323, 808, 814, 북구3"
7011011600,5146,대구일마이스터고교앞,Daegu il Meister high school,대구광역시,동구,효목1동,12838.8508,3552.8515,4,"323-1, 808, 814, 북구3"
7011011700,180,동촌해성아파트건너,Haesung Apts,대구광역시,동구,동촌동,12838.7609,3553.2861,1,618
7011011800,2088,아양교1,Ayanggyo (Bridge),대구광역시,동구,동촌동,12838.5678,3553.4293,9,"805, 808, 818, 836, 980, 동구1, 동구1-1, 동구3, 팔공1"
7011011900,2089,아양교2,Ayanggyo (Bridge),대구광역시,동구,동촌동,12838.5615,3553.4457,9,"805, 808, 818, 836, 980, 동구1, 동구1-1, 동구3, 팔공1"
7011012000,2653,입석중학교앞,Ipseok Middle School,대구광역시,동구,동촌동,12838.6976,3553.4696,10,"719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011012100,2654,입석중학교건너,Ipseok Middle School,대구광역시,동구,동촌동,12838.7383,3553.4622,10,"719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011012200,1961,K-2입구,K-2,대구광역시,동구,동촌동,12838.6926,3553.6525,2,"동구1-1, 동구2"
7011012300,9196,강산아파트건너,Gangsan Apts,대구광역시,동구,지저동,12838.4753,3553.713966,3,"719, 동구2, 팔공1"
7011012400,5053,강산아파트앞,Gangsan Apts,대구광역시,동구,지저동,12838.4534,3553.729,3,"719, 동구2, 팔공1"
7011012500,169,공항시장건너,Gonghang Market,대구광역시,동구,지저동,12838.2705,3553.8118,4,"101, 401, 4010, 팔공2"
7011012600,170,공항시장앞,Gonghang Market,대구광역시,동구,지저동,12838.2728,3553.7955,3,"101-1, 401, 팔공2"
7011012700,171,지저동행정복지센터건너,Jijeo-dong Community service Center,대구광역시,동구,지저동,12838.24428,3553.62198,4,"101, 401, 4010, 팔공2"
7011012800,172,지저동행정복지센터앞,Jijeo-dong Community service Center,대구광역시,동구,지저동,12838.25358,3553.630695,3,"101-1, 401, 팔공2"
7011012900,5333,대구국제공항앞,Daegu International Airport,대구광역시,동구,지저동,12838.1915,3553.9526,7,"101-1, 401, 719, 급행1, 동구2, 팔공1, 팔공2"
7011013000,9026,대구국제공항건너,Daegu International Airport,대구광역시,동구,지저동,12838.19582,3553.933404,8,"101, 401, 4010, 719, 급행1, 동구2, 팔공1, 팔공2"
7011013200,159,불로삼거리,Bullo (3) Junction,대구광역시,동구,지저동,12838.1836,3554.1103,6,"101, 101-1, 401, 4010, 팔공1, 팔공2"
7011013300,1415,불로우방아파트건너,Bullo Woobang Apts,대구광역시,동구,불로.봉무동,12837.8647,3554.0577,3,"101-1, 719, 동구2"
7011013400,1417,불로우방아파트앞,Bullo Woobang Apts,대구광역시,동구,불로.봉무동,12837.8326,3554.0443,3,"101, 719, 동구2"
7011013500,1054,아양아트센터앞,Ayang Art Center,대구광역시,동구,효목1동,12839.1368,3552.8032,3,"156, 808, 북구3"
7011013700,5263,동촌유원지놀이동산앞,Dongchon Resort,대구광역시,동구,효목1동,12839.2924,3552.7041,3,"156, 808, 북구3"
7011014000,5145,망우당공원앞,Mangudang Park,대구광역시,동구,효목1동,12839.3599,3552.5597,5,"518, 708, 814, 849-1, 급행5"
7011014100,9002,우방강촌마을앞,Woobang Gangchon Apts,대구광역시,동구,방촌동,12840.17003,3552.577841,9,"156, 518, 651, 708, 808, 814, 849, 급행5, 북구3"
7011014200,1084,우방강촌마을건너,Woobang Gangchon Apts,대구광역시,동구,방촌동,12840.1585,3552.6018,9,"156, 518, 651, 708, 808, 814, 849-1, 급행5, 북구3"
7011014300,9253,은하타운건너,Eunha Town,대구광역시,동구,안심2동,12840.46996,3552.518704,8,"156, 518, 651, 708, 808, 814, 849, 북구3"
7011014400,1082,은하타운앞,Eunha Town,대구광역시,동구,안심2동,12840.4745,3552.5379,4,"156, 708, 849-1, 북구3"
7011014500,9003,강변동서마을앞,Gangbyeon Dongseo Maeul Apts,대구광역시,동구,안심2동,12840.72994,3552.493374,9,"156, 518, 651, 708, 808, 814, 849, 급행5, 북구3"
7011014600,2497,용계삼거리1,Yonggye (3) Junction,대구광역시,동구,안심2동,12841.07169,3552.529474,14,"518, 618, 651, 708, 719, 805, 808, 814, 818, 836, 849-1, 980, 동구2, 동구5"
7011014700,9011,안심신우타운앞,Ansim Sinu Town,대구광역시,동구,안심2동,12841.4398,3552.318883,4,"518, 618, 651, 719"
7011014800,5342,율하역(4번출구),Yulha Station,대구광역시,동구,안심1동,12841.63962,3552.106265,5,"518, 618, 651, 719, 북구3"
7011014900,1284,율하역(5번출구),Yulha Station,대구광역시,동구,안심1동,12841.6199,3552.1473,4,"518, 618, 651, 719"
7011015000,2303,안심주공1단지건너,Ansim Jugong Apts 1,대구광역시,동구,안심1동,12841.864,3552.0344,4,"518, 618, 651, 719"
7011015100,9164,LG물류센터건너,LG Logistics Center,대구광역시,동구,안심2동,12841.42077,3552.44071,10,"708, 805, 808, 814, 818, 836, 849, 980, 동구2, 북구3"
7011015200,9009,LG물류센터앞,LG Logistics Center,대구광역시,동구,안심2동,12841.37197,3552.452132,11,"708, 805, 808, 814, 818, 836, 849-1, 980, 동구2, 동구5, 북구3"
7011015300,9012,정동고등학교건너,Jeongdong High School,대구광역시,동구,안심2동,12841.7018,3552.41622,11,"708, 805, 808, 814, 818, 836, 849, 980, 급행5, 동구2, 북구3"
7011015400,1254,정동고등학교앞,Jeongdong High School,대구광역시,동구,안심2동,12841.6779,3552.4231,12,"708, 805, 808, 814, 818, 836, 849-1, 980, 급행5, 동구2, 동구5, 북구3"
7011015500,9184,용계역(1번출구),Yonggye Station,대구광역시,동구,안심2동,12840.84181,3552.596213,13,"518, 618, 651, 719, 805, 808, 814, 818, 836, 980, 동구1, 동구1-1, 동구2"
7011015600,9162,용계역(2번출구),Yonggye Station,대구광역시,동구,안심2동,12840.84048,3552.582354,10,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2"
7011015700,2296,백자맨션건너,Baekja Mansion,대구광역시,동구,안심2동,12840.65509,3552.652669,14,"518, 618, 651, 719, 805, 808, 814, 818, 836, 980, 급행5, 동구1, 동구1-1, 동구2"
7011015800,5138,백자맨션앞,Baekja Mansion,대구광역시,동구,안심2동,12840.5953,3552.6605,10,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2"
7011015900,9013,방촌치안센터앞,Bangchon Police Operations Center,대구광역시,동구,방촌동,12840.34924,3552.744573,10,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2"
7011016000,1079,방촌치안센터건너,Bangchon Police Operations Center,대구광역시,동구,방촌동,12840.3645,3552.7307,10,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2"
7011016100,2297,방촌역(1번출구),Bangchon Station,대구광역시,동구,방촌동,12840.1992,3552.7875,10,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2"
7011016200,1078,방촌역(2번출구),Bangchon Station,대구광역시,동구,방촌동,12840.176,3552.787,10,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2"
7011016300,1075,방촌시장건너,Bangchon Market,대구광역시,동구,방촌동,12839.9628,3552.8766,11,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011016400,5137,방촌시장앞,Bangchon Market,대구광역시,동구,방촌동,12839.9565,3552.8703,10,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2"
7011016500,5140,퀸벨호텔건너,Queenvell Hotel,대구광역시,동구,방촌동,12839.7094,3552.9903,11,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011016600,2298,퀸벨호텔앞,Queenvell Hotel,대구광역시,동구,방촌동,12839.7383,3552.9665,11,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011016700,9014,해안역(1번출구),Haean Station,대구광역시,동구,방촌동,12839.56454,3553.021176,10,"719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011016800,9015,해안역(3번출구),Haean Station,대구광역시,동구,방촌동,12839.58389,3553.004927,11,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011016900,1579,홈플러스동촌점앞,Homeplus Dongchon Branch,대구광역시,동구,동촌동,12839.362,3553.1148,10,"719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011017000,9195,홈플러스동촌점건너,Homeplus Dongchon Branch,대구광역시,동구,동촌동,12839.37338,3553.092426,10,"719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011017100,5262,동촌역(신길)1,Dongchon Station,대구광역시,동구,동촌동,12839.1654,3553.2193,10,"719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011017200,9016,동촌역(신길)2,Dongchon Station,대구광역시,동구,동촌동,12839.0662,3553.26127,10,"719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011017300,5141,동촌화성타운건너,Dongchon Hwaseong Town,대구광역시,동구,동촌동,12838.8736,3553.3886,10,"719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011017400,5136,동촌화성타운앞,Dongchon Hwaseong Town,대구광역시,동구,동촌동,12838.8268,3553.4019,10,"719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
